PartnerNumber,Name,Status,NewEngagement,Phone,Website,Address1Street,Address1City,Address1StateProvince,Address1PostalCode,Address1Country,ShortName,PooledFund,DDRequired,DDEACDone,EACReference,GlobalKeyAccount,UNSecretariatEntity,LevyPotentiallyApplies,ReasonForLevyNotApplying,LevyTreatment,PartnerCategory,Discriminator,CreatedBy,CreatedDate,LastModifiedBy,IsDeleted,DeletedBy
1186,UNCTAD United Nations Conference on Trade and Development,Active,Allowed,,,,,,,,UNCTAD,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNCTAD United Nations Conference on Trade and Development,UNOPSPartner,0,NOW(),0,FALSE,0
1222,UN WOMEN United Nations Entity for Gender Equality and the Empowerment of Women,Active,Allowed,,,,,,,,UN WOMEN,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN WOMEN United Nations Entity for Gender Equality and the Empowerment of Women,UNOPSPartner,0,NOW(),0,FALSE,0
1182,ITC International Trade Centre,Active,Allowed,,,,,,,,ITC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,ITC International Trade Centre,UNOPSPartner,0,NOW(),0,FALSE,0
1629,UNIFEM United Nations Development Fund for Women,Active,Not allowed,,,,,,,,UNIFEM,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNIFEM United Nations Development Fund for Women,UNOPSPartner,0,NOW(),0,FALSE,0
9009,Treasury and Investment,Active,Allowed,,,,,,,,Treasury and Investment,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOPS United Nations Office for Project Services,UNOPSPartner,0,NOW(),0,FALSE,0
9999,UNOPS Special Projects,Active,Allowed,,,,,,,,UNOPS Special Projects,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOPS United Nations Office for Project Services,UNOPSPartner,0,NOW(),0,FALSE,0
1230,UN ECLAC Economic Commission for Latin America and the Caribbean,Active,Allowed,,,,,,,,UN ECLAC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN ECLAC Economic Commission for Latin America and the Caribbean,UNOPSPartner,0,NOW(),0,FALSE,0
1235,UN ECE Economic Commission for Europe,Active,Allowed,,,,,,,,UN ECE,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN ECE Economic Commission for Europe,UNOPSPartner,0,NOW(),0,FALSE,0
1228,UN ESCWA Economic and Social Commission for Western Asia,Active,Allowed,,,,,,,,UN ESCWA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN ESCWA Economic and Social Commission for Western Asia,UNOPSPartner,0,NOW(),0,FALSE,0
1229,UN ECA Economic Commission for Africa,Active,Allowed,,,,,,,,UN ECA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN ECA Economic Commission for Africa,UNOPSPartner,0,NOW(),0,FALSE,0
1227,UN ESCAP Economic and Social Commission for Asia and the Pacific,Active,Allowed,,,,,,,,UN ESCAP,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN ESCAP Economic and Social Commission for Asia and the Pacific,UNOPSPartner,0,NOW(),0,FALSE,0
1542,UNOIP United Nations Office of the Iraq Programme,Active,Not allowed,,,,,,,,UNOIP,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOIP United Nations Office of the Iraq Programme,UNOPSPartner,0,NOW(),0,FALSE,0
1238,UNSCN United Nations System Standing Committee on Nutrition,Active,Allowed,,,,,,,,UNSCN,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNSCN United Nations System Standing Committee on Nutrition,UNOPSPartner,0,NOW(),0,FALSE,0
1685,MINUJUSTH United Nations Mission for Justice Support in Haiti,Active,Allowed,,,,,,,,MINUJUSTH,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MINUJUSTH United Nations Mission for Justice Support in Haiti,UNOPSPartner,0,NOW(),0,FALSE,0
1590,UNMIK United Nations Interim Administration Mission in Kosovo,Active,Allowed,,,,,,,,UNMIK,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNMIK United Nations Interim Administration Mission in Kosovo,UNOPSPartner,0,NOW(),0,FALSE,0
1171,UNISFA United Nations Interim Security Force in Abyei,Active,Allowed,,,,,,,,UNISFA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNISFA United Nations Interim Security Force in Abyei,UNOPSPartner,0,NOW(),0,FALSE,0
1162,UNAKRT United Nations Assistance to the Khmer Rouge Trials,Active,Allowed,,,,,,,,UNAKRT,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNAKRT United Nations Assistance to the Khmer Rouge Trials,UNOPSPartner,0,NOW(),0,FALSE,0
1637,UNSOS United Nations Support Office in Somalia,Active,Allowed,,,,,,,,UNSOS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNSOS United Nations Support Office in Somalia,UNOPSPartner,0,NOW(),0,FALSE,0
1062,MINUSCA United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic,Active,Allowed,,,,,,,,MINUSCA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MINUSCA United Nations Multidimensional Integrated Stabilization Mission in the,UNOPSPartner,0,NOW(),0,FALSE,0
1061,MINURSO United Nations Mission for the Referendum in Western Sahara,Active,Allowed,,,,,,,,MINURSO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MINURSO United Nations Mission for the Referendum in Western Sahara,UNOPSPartner,0,NOW(),0,FALSE,0
1170,UNIPSIL United Nations Integrated Peacebuilding Office in Sierra Leone,Active,Not allowed,,,,,,,,UNIPSIL,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNIPSIL United Nations Integrated Peacebuilding Office in Sierra Leone,UNOPSPartner,0,NOW(),0,FALSE,0
1543,UNROD United Nations Register of Damage,Active,Allowed,,,,,,,,UNROD,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNROD United Nations Register of Damage,UNOPSPartner,0,NOW(),0,FALSE,0
1633,UNSCEAR United Nations Scientific Committee on the Effects of Atomic Radiation,Active,Allowed,,,,,,,,UNSCEAR,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNSCEAR United Nations Scientific Committee on the Effects of Atomic Radiation,UNOPSPartner,0,NOW(),0,FALSE,0
1164,UNAMI United Nations Assistance Mission for Iraq,Active,Allowed,,,,,,,,UNAMI,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNAMI United Nations Assistance Mission for Iraq,UNOPSPartner,0,NOW(),0,FALSE,0
1175,UNMIL United Nations Mission in Liberia,Active,Allowed,,,,,,,,UNMIL,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNMIL United Nations Mission in Liberia,UNOPSPartner,0,NOW(),0,FALSE,0
1066,MONUSCO United Nations Organization Stabilization Mission in the Democratic Republic of the Congo,Active,Allowed,,,,,,,,MONUSCO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MONUSCO United Nations Organization Stabilization Mission in the Democratic Repu,UNOPSPartner,0,NOW(),0,FALSE,0
1058,MENUB United Nations Electoral Observation Mission in Burundi,Active,Not allowed,,,,,,,,MENUB,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MENUB United Nations Electoral Observation Mission in Burundi,UNOPSPartner,0,NOW(),0,FALSE,0
1769,UNOCT United Nations Office of Counter-Terrorism,Active,Allowed,,,,,,,,UNOCT,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOCT United Nations Office of Counter-Terrorism,UNOPSPartner,0,NOW(),0,FALSE,0
1639,UNTSO United Nations Truce Supervision,Active,Allowed,,,,,,,,UNTSO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNTSO United Nations Truce Supervision,UNOPSPartner,0,NOW(),0,FALSE,0
1630,UNORCID United Nations Office for REDD+ Coordination in Indonesia,Active,Allowed,,,,,,,,UNORCID,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNORCID United Nations Office for REDD+ Coordination in Indonesia,UNOPSPartner,0,NOW(),0,FALSE,0
1169,UNIFIL United Nations Interim Force in Lebanon,Active,Allowed,,,,,,,,UNIFIL,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNIFIL United Nations Interim Force in Lebanon,UNOPSPartner,0,NOW(),0,FALSE,0
1236,UNIOGBIS United Nations Integrated Peacebuilding Office in Guinea-Bissau,Active,Allowed,,,,,,,,UNIOGBIS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNIOGBIS United Nations Integrated Peacebuilding Office in Guinea-Bissau,UNOPSPartner,0,NOW(),0,FALSE,0
1176,UNMISS United Nations Mission in the Republic of South Sudan,Active,Allowed,,,,,,,,UNMISS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNMISS United Nations Mission in the Republic of South Sudan,UNOPSPartner,0,NOW(),0,FALSE,0
1163,UNAMA United Nations Assistance Mission in Afghanistan,Active,Allowed,,,,,,,,UNAMA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNAMA United Nations Assistance Mission in Afghanistan,UNOPSPartner,0,NOW(),0,FALSE,0
1063,MINUSMA United Nations Multidimensional Integrated Stabilization Mission in Mali,Active,Allowed,,,,,,,,MINUSMA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MINUSMA United Nations Multidimensional Integrated Stabilization Mission in Mali,UNOPSPartner,0,NOW(),0,FALSE,0
1009,BINUCA United Nations Integrated Peacebuilding Office in the Central African Republic,Active,Not allowed,,,,,,,,BINUCA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,BINUCA United Nations Integrated Peacebuilding Office in the Central African Rep,UNOPSPartner,0,NOW(),0,FALSE,0
1638,UNSOM United Nations Assistance Mission in Somalia,Active,Allowed,,,,,,,,UNSOM,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNSOM United Nations Assistance Mission in Somalia,UNOPSPartner,0,NOW(),0,FALSE,0
1636,UNSMIL United Nations Support Mission in Libya,Active,Allowed,,,,,,,,UNSMIL,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNSMIL United Nations Support Mission in Libya,UNOPSPartner,0,NOW(),0,FALSE,0
1178,UNMOGIP United Nations Military Observer Group in India and Pakistan,Active,Allowed,,,,,,,,UNMOGIP,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNMOGIP United Nations Military Observer Group in India and Pakistan,UNOPSPartner,0,NOW(),0,FALSE,0
1181,UNOCI United Nations Operation in Côte d'Ivoire,Active,Allowed,,,,,,,,UNOCI,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOCI United Nations Operation in Côte d'Ivoire,UNOPSPartner,0,NOW(),0,FALSE,0
1064,MINUSTAH United Nations Stabilization Mission in Haiti,Active,Not allowed,,,,,,,,MINUSTAH,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,MINUSTAH United Nations Stabilization Mission in Haiti,UNOPSPartner,0,NOW(),0,FALSE,0
1593,UNOCI United Nations Operation in Cote d'Ivoire,Active,Not allowed,,,,,,,,UNOCI,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOCI United Nations Operation in Cote d'Ivoire,UNOPSPartner,0,NOW(),0,FALSE,0
1177,UNMIT United Nations Integrated Mission in Timor-Leste,Active,Not allowed,,,,,,,,UNMIT,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNMIT United Nations Integrated Mission in Timor-Leste,UNOPSPartner,0,NOW(),0,FALSE,0
1167,UNFICYP United Nations Peacekeeping Force in Cyprus,Active,Allowed,,,,,,,,UNFICYP,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNFICYP United Nations Peacekeeping Force in Cyprus,UNOPSPartner,0,NOW(),0,FALSE,0
1567,UNMIS United Nations Mission in Sudan,Active,Allowed,,,,,,,,UNMIS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNMIS United Nations Mission in Sudan,UNOPSPartner,0,NOW(),0,FALSE,0
1732,Pulse Lab Jakarta,Active,Allowed,,,,,,,,Pulse Lab Jakarta,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN EOSG Executive Office of the Secretary-General,UNOPSPartner,0,NOW(),0,FALSE,0
1608,UN United Nations,Active,Not allowed,,,,,,,,United Nations,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN United Nations,UNOPSPartner,0,NOW(),0,FALSE,0
1208,UN OHCHR Office of the United Nations High Commissioner for Human Rights,Active,Allowed,,,,,,,,UN OHCHR,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN OHCHR Office of the United Nations High Commissioner for Human Rights,UNOPSPartner,0,NOW(),0,FALSE,0
1218,UN DPO Department of Peace Operations,Active,Allowed,,,,,,,,UN DPO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DPO Department of Peace Operations,UNOPSPartner,0,NOW(),0,FALSE,0
1209,OIOS Office of Internal Oversight Services,Active,Allowed,,,,,,,,OIOS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,OIOS Office of Internal Oversight Services,UNOPSPartner,0,NOW(),0,FALSE,0
1726,UNAOC United Nations Alliance of Civilizations,Active,Allowed,,,,,,,,UNAOC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN EOSG Executive Office of the Secretary-General,UNOPSPartner,0,NOW(),0,FALSE,0
1725,UN DCO United Nations Development Coordination Office,Active,Allowed,,,,,,,,UN DCO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DCO United Nations Development Coordination Office,UNOPSPartner,0,NOW(),0,FALSE,0
1075,UN DPPA Department of Political Affairs and Peacebuilding,Active,Not allowed,,,,,,,,UN DPPA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DPPA Department of Political and Peacebuilding Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1203,"UN DMSPC Department of Management Strategy, Policy and Compliance",Active,Allowed,,,,,,,,UN DMSPC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,"UN DMSPC Department of Management Strategy, Policy and Compliance",UNOPSPartner,0,NOW(),0,FALSE,0
1194,UNODC United Nations Office on Drugs and Crime,Active,Allowed,,,,,,,,UNODC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNODC United Nations Office on Drugs and Crime,UNOPSPartner,0,NOW(),0,FALSE,0
1211,OSAA Office of the Special Adviser on Africa,Active,Allowed,,,,,,,,OSAA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,OSAA Office of the Special Adviser on Africa,UNOPSPartner,0,NOW(),0,FALSE,0
1216,UNON United Nations Office at Nairobi,Active,Allowed,,,,,,,,UNON,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNON United Nations Office at Nairobi,UNOPSPartner,0,NOW(),0,FALSE,0
1200,UN DESA Department of Economic and Social Affairs,Active,Allowed,,,,,,,,UN DESA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DESA Department of Economic and Social Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1708,United Nations Global Compact,Active,Allowed,,,,,,,,UN Global Compact,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN EOSG Executive Office of the Secretary-General,UNOPSPartner,0,NOW(),0,FALSE,0
1733,United Nations Global Pulse,Active,Allowed,,,,,,,,UN Global Pulse,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN EOSG Executive Office of the Secretary-General,UNOPSPartner,0,NOW(),0,FALSE,0
1706,UNGSC United Nations Global Service Centre,Active,Allowed,,,,,,,,UNGSC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DOS Department of Operational Support,UNOPSPartner,0,NOW(),0,FALSE,0
1631,UNOWA United Nations Office for West Africa,Active,Not allowed,,,,,,,,UNOWA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOWA United Nations Office for West Africa,UNOPSPartner,0,NOW(),0,FALSE,0
1201,UN DOS Department of Operational Support,Active,Allowed,,,,,,,,UN DOS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DOS Department of Operational Support,UNOPSPartner,0,NOW(),0,FALSE,0
1210,UN OLA Office of Legal Affairs,Active,Allowed,,,,,,,,UN OLA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN OLA Office of Legal Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1207,UN OCHA Office for the Coordination of Humanitarian Affairs,Active,Allowed,,,,,,,,UN OCHA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN OCHA Office for the Coordination of Humanitarian Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1634,UNSCO Office of the United Nations Special Coordinator for the Middle East,Active,Allowed,,,,,,,,UNSCO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DPPA Department of Political and Peacebuilding Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1219,UNMAS United Nations Mine Action Service,Active,Allowed,,,,,,,,UNMAS,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,UN DPO Department of Peace Operations,UNOPSPartner,0,NOW(),0,FALSE,0
1215,"UN-OHRLLS Office of the High Representative for the Least Developed Countries, Landlocked Developing Countries and Small Island Developing States",Active,Allowed,,,,,,,,UN-OHRLLS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,"UN-OHRLLS Office of the High Representative for the Least Developed Countries, L",UNOPSPartner,0,NOW(),0,FALSE,0
1205,UN DGC Department of Global Communications,Active,Allowed,,,,,,,,UN DGC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DGC Department of Global Communications,UNOPSPartner,0,NOW(),0,FALSE,0
1217,UNOV United Nations Office at Vienna,Active,Allowed,,,,,,,,UNOV,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOV United Nations Office at Vienna,UNOPSPartner,0,NOW(),0,FALSE,0
1199,UN EOSG Executive Office of the Secretary-General,Active,Allowed,,,,,,,,UN EOSG,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN EOSG Executive Office of the Secretary-General,UNOPSPartner,0,NOW(),0,FALSE,0
1223,UNDRR United Nations Office for Disaster Risk Reduction,Active,Allowed,,,,,,,,UNDRR,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNDRR United Nations Office for Disaster Risk Reduction,UNOPSPartner,0,NOW(),0,FALSE,0
1213,UNODA Office for Disarmament Affairs,Active,Allowed,,,,,,,,UNODA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNODA Office for Disarmament Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1206,UNDSS Department of Safety and Security,Active,Allowed,,,,,,,,UNDSS,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNDSS Department of Safety and Security,UNOPSPartner,0,NOW(),0,FALSE,0
1202,UN DGACM Department for General Assembly and Conference Management,Active,Allowed,,,,,,,,UN DGACM,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DGACM Department for General Assembly and Conference Management,UNOPSPartner,0,NOW(),0,FALSE,0
1180,UNOCA United Nations Regional Office for Central Africa,Active,Allowed,,,,,,,,UNOCA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOCA United Nations Regional Office for Central Africa,UNOPSPartner,0,NOW(),0,FALSE,0
1214,UNOG United Nations Office at Geneva,Active,Allowed,,,,,,,,UNOG,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOG United Nations Office at Geneva,UNOPSPartner,0,NOW(),0,FALSE,0
1632,UNRCCA United Nations Regional Centre for Preventive Diplomacy for Central Asia,Active,Allowed,,,,,,,,UNRCCA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DPPA Department of Political and Peacebuilding Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1204,UN DPPA Department of Political Affairs and Peacebuilding,Active,Allowed,,,,,,,,UN DPPA,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DPPA Department of Political and Peacebuilding Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1212,SRSG CAAC Office of the Special Representative of the Secretary-General for Children and Armed Conflict,Active,Allowed,,,,,,,,SRSG CAAC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,SRSG CAAC Office of the Special Representative of the Secretary-General for Chil,UNOPSPartner,0,NOW(),0,FALSE,0
1179,UNOAU United Nations Office to the African Union,Active,Allowed,,,,,,,,UNOAU,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNOAU United Nations Office to the African Union,UNOPSPartner,0,NOW(),0,FALSE,0
1635,UNSCOL Office of the United Nations Special Coordinator for Lebanon,Active,Allowed,,,,,,,,UNSCOL,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UN DPPA Department of Political and Peacebuilding Affairs,UNOPSPartner,0,NOW(),0,FALSE,0
1537,UNRISD United Nations Research Institute for Social Development,Active,Allowed,,,,,,,,UNRISD,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNRISD United Nations Research Institute for Social Development,UNOPSPartner,0,NOW(),0,FALSE,0
1534,UNIDIR United Nations Institute for Disarmament Research,Active,Allowed,,,,,,,,UNIDIR,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNIDIR United Nations Institute for Disarmament Research,UNOPSPartner,0,NOW(),0,FALSE,0
1224,UNSSC United Nations System Staff College,Active,Allowed,,,,,,,,UNSSC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNSSC United Nations System Staff College,UNOPSPartner,0,NOW(),0,FALSE,0
1535,UNITAR United Nations Institute for Training and Research,Active,Allowed,,,,,,,,UNITAR,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNITAR United Nations Institute for Training and Research,UNOPSPartner,0,NOW(),0,FALSE,0
1225,UNU United Nations University,Active,Allowed,,,,,,,,UNU,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNU United Nations University,UNOPSPartner,0,NOW(),0,FALSE,0
1536,UNICRI United Nations Interregional Crime and Justice Research Institute,Active,Allowed,,,,,,,,UNICRI,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNICRI United Nations Interregional Crime and Justice Research Institute,UNOPSPartner,0,NOW(),0,FALSE,0
1254,UNCCD United Nations Convention to Combat Desertification,Active,Allowed,,,,,,,,UNCCD,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNCCD United Nations Convention to Combat Desertification,UNOPSPartner,0,NOW(),0,FALSE,0
1257,UNFCCC United Nations Framework Convention on Climate Change,Active,Allowed,,,,,,,,UNFCCC,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNFCCC United Nations Framework Convention on Climate Change,UNOPSPartner,0,NOW(),0,FALSE,0
1243,CRPD Convention on the Rights of Persons with Disabilities,Active,Allowed,,,,,,,,CRPD,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,CRPD Convention on the Rights of Persons with Disabilities,UNOPSPartner,0,NOW(),0,FALSE,0
1259,UNIDO United Nations Industrial Development Organization,Active,Allowed,,,,,,,,UNIDO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNIDO United Nations Industrial Development Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1256,"UNESCO United Nations Educational, Scientific and Cultural Organization",Active,Allowed,,,,,,,,UNESCO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,"UNESCO United Nations Educational, Scientific and Cultural Organization",UNOPSPartner,0,NOW(),0,FALSE,0
1260,UPU Universal Postal Union,Active,Allowed,,,,,,,,UPU,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UPU Universal Postal Union,UNOPSPartner,0,NOW(),0,FALSE,0
1246,ICAO International Civil Aviation Organization,Active,Allowed,,,,,,,,ICAO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,ICAO International Civil Aviation Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1262,WIPO World Intellectual Property Organization,Active,Allowed,,,,,,,,WIPO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,WIPO World Intellectual Property Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1247,IFAD International Fund for Agricultural Development,Active,Allowed,,,,,,,,IFAD,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,IFAD International Fund for Agricultural Development,UNOPSPartner,0,NOW(),0,FALSE,0
1244,FAO Food and Agriculture Organization of the United Nations,Active,Allowed,,,,,,,,FAO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,FAO Food and Agriculture Organization of the United Nations,UNOPSPartner,0,NOW(),0,FALSE,0
1249,IMO International Maritime Organization,Active,Allowed,,,,,,,,IMO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,IMO International Maritime Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1264,UNWTO World Tourism Organization,Active,Allowed,,,,,,,,UNWTO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,UNWTO World Tourism Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1232,PAHO Pan American Health Organization,Active,Allowed,,,,,,,,PAHO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,WHO / PAHO World Health Organization incl. PAHO,UNOPSPartner,0,NOW(),0,FALSE,0
1248,ILO International Labour Organization,Active,Allowed,,,,,,,,ILO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,ILO International Labour Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1251,ITU International Telecommunication Union,Active,Allowed,,,,,,,,ITU,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,ITU International Telecommunication Union,UNOPSPartner,0,NOW(),0,FALSE,0
1263,WMO World Meteorological Organization,Active,Allowed,,,,,,,,WMO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,WMO World Meteorological Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1261,WHO World Health Organization,Active,Allowed,,,,,,,,WHO,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,WHO / PAHO World Health Organization incl. PAHO,UNOPSPartner,0,NOW(),0,FALSE,0
1682,CPI Community Partners International,Active,Allowed,,,,,,,,CPI,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,CPI Community Partners International,UNOPSPartner,0,NOW(),0,FALSE,0
1582,INS-NGO (International),Active,Not allowed,,,,,,,,INS-NGO,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,INS-NGO (International),UNOPSPartner,0,NOW(),0,FALSE,0
1007,Assist International,Active,Allowed,,,,,,,,ASSIST,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Assist International,UNOPSPartner,0,NOW(),0,FALSE,0
